[14626,20489]
[29906,28306]
[17825,20100]
[23700,8818]
[17622,7580]
[28901,24823]
[22136,258]
[3954,10135]
[17626,29631]
[5931,5081]
[29429,26464]
[2652,1294]
[21500,27998]
[17583,4753]
[16320,25134]
[21172,26294]
[3840,28305]
[6170,25138]
[5154,22981]
[18691,3699]
[16166,14689]
[21084,17010]
[1225,22261]
[5195,3494]
[6633,7843]
[9078,15829]
[4325,12387]
[9679,10866]
[11346,14282]
[736,26489]
[1199,9961]
[29148,12630]
[28280,28923]
[29146,29581]
[5852,2543]
[29330,5758]
[6121,27933]
[20148,12888]
[1637,22247]
[3525,19322]
[24015,29721]
[5032,23024]
[20306,25692]
[5044,7660]
[25950,13620]
[7376,21619]
[439,11337]
[13927,25402]
[27384,16724]
[12641,4616]
[26803,13609]
[16201,18912]
[18250,19369]
[24301,22140]
[2956,5376]
[12557,17024]
[29762,2449]
[2818,10263]
[1312,4545]
[22820,14285]
[12965,12151]
[12619,25792]
[3249,16067]
[3890,17887]
[12219,15485]
[28339,8428]
[29796,7778]
[19499,17492]
[28480,1195]
[21346,13835]
[25968,5056]
[14960,1821]
[11052,15254]
[11190,20973]
[16004,23440]
[16290,26764]
[22219,5098]
[326,27810]
[4539,1556]
[8775,12425]
[12960,3402]
[6757,22836]
[28678,11180]
[473,24208]
[20651,581]
[6683,21912]
[804,22250]
[2012,507]
[27555,24157]
[28989,4452]
[26056,27961]
[892,20718]
[29489,11257]
[16544,16881]
[8679,24987]
[2072,5602]
[11144,14769]
[5679,26383]
[43,24279]
[9527,18005]
[21885,10131]
[9120,24816]
[5339,14637]
[19606,26818]
[5040,19522]
[8720,13618]
[29734,2021]
[22861,19030]
[16699,6455]
[11059,21276]
[15325,18914]
[26159,15486]
[25088,20461]
[17359,17145]
[7767,21075]
[4672,4021]
[11445,8440]
[18078,5174]
[24906,22135]
[16723,8729]
[12311,28534]
[15300,25898]
[15012,25262]
[27069,4139]
[6385,27974]
[3341,12859]
[15454,20758]
[1253,17903]
[29641,24740]
[8701,20416]
[26485,11902]
[16923,27445]
[1657,28087]
[17374,25156]
[6429,8542]
[22076,28933]
[29327,1645]
[25863,15726]
[6594,24991]
[2937,1801]
[1560,14861]
[17421,5874]
[18025,15339]
[25478,20305]
[14197,19005]
[25599,20272]
[2504,24444]
[18918,29871]
[18634,4491]
[27946,21578]
[15113,19736]
[27647,13058]
[10955,6959]
[28254,3439]
[14848,4125]
[3588,16026]
[3311,9411]
[20720,17516]
[20365,990]
[16274,109]
[7018,8750]
[9433,25851]
[19149,878]
[19189,4834]
[21282,5729]
[489,11397]
[20318,18230]
[1172,8846]
[16080,1432]
[8341,14478]
[21411,14836]
[14818,28831]
[20648,12497]
[20428,8775]
[9245,4673]
[12601,2954]
[29439,23917]
[5321,22354]
[20885,28112]
[8709,3087]
[16046,10934]
[26427,3745]
[12861,23478]
[1291,12691]
[18080,17897]
[1553,22043]
[12105,19082]
[16912,29816]
[2647,9410]
[1945,9879]
[8621,27337]
[29479,21651]
[27832,2151]
[21480,9663]
[10658,17553]
[11023,18031]
[8059,5100]
[425,12855]
[4326,9141]
[21784,12455]
[22850,15897]
[22710,7025]
[15193,6862]
[19603,28096]
[9795,7922]
[20501,21795]
[28337,23715]
[26365,11660]
[19261,20927]
[2204,21251]
[27263,21603]
[781,9040]
[6581,1760]
[29133,20267]
[2329,27787]
[14362,15672]
[9251,7604]
[12290,28557]
[20772,24365]
[13496,5410]
[24858,21746]
[23312,23816]
[23944,8948]
[29720,24729]
[242,12313]
[29407,6522]
[4105,7016]
[6558,8463]
[11719,7426]
[28317,22038]
[17175,23587]
[26271,4402]
[29087,1415]
[23283,3943]
[17865,25219]
[13117,6993]
[27653,5744]
[10445,8611]
[25525,20215]
[2744,4940]
[23087,23126]
[20053,4476]
[7805,2567]
[10944,21076]
[6678,961]
[18645,9168]
[7429,21383]
[24978,3987]
[11761,2079]
[23715,19544]
[2964,2536]
[23350,1691]
[25585,19018]
[2070,7095]
[2305,26724]
[22018,4705]
[16474,15991]
[27167,21679]
[22275,9302]
[10873,12402]
[830,3545]
[3697,29205]
[2382,18250]
[23405,20457]
[4037,9986]
[22137,10295]
[2957,4582]
[25584,28253]
[15224,12100]
[20796,18869]
[17162,21542]
[26333,18141]
[20740,12580]
[11576,13979]
[24186,13010]
[7693,12659]
[25761,15415]
[26959,6061]
[6031,28037]
[8238,19208]
[14805,6787]
[4303,10255]
[15217,6276]
[7251,1987]
[18064,24963]
[20192,29890]
[26373,20554]
[5894,27470]
[18641,18070]
[608,26284]
[7955,9225]
[29857,13438]
[2686,18488]
[14446,23244]
[1684,12162]
[26185,17523]
[22143,4505]
[16945,18491]
[5890,17451]
[15671,19124]
[8834,29534]
[28703,7330]
[13931,15875]
[3300,11984]
[29339,19276]
[318,29583]
[1283,10155]
[10208,23944]
[3076,16663]
[394,7806]
[6250,7315]
[1238,23644]
[17302,5278]
[12797,20598]
[13183,14562]
[21912,22338]
[18797,7241]
[477,22184]
[1191,8333]
[17078,23076]
[27074,24049]
[17436,28936]
[7622,14685]
[6365,8860]
[10655,29113]
[10670,229]
[24020,7768]
[14593,12355]
[17665,1899]
[9006,14967]
[8907,2489]
[21930,18305]
[12618,16563]
[26357,29881]
[21013,10372]
[25189,13878]
[4491,452]
[17336,11497]
[28316,1352]
[2655,14756]
[14606,6632]
[17026,29197]
[23713,14198]
[13397,27061]
[10546,15157]
[13192,12545]
[22998,2274]
[20380,13541]
[8395,4699]
[17669,16933]
[22667,18546]
[4272,8857]
[2919,27829]
[26024,29860]
[12910,19741]
[2722,5061]
[17952,5080]
[29722,8295]
[12606,12462]
[17797,17339]
[22532,13775]
[11821,18898]
[12226,14072]
[6286,24163]
[1727,27007]
[3014,9255]
[27709,14782]
[15219,9925]
[20275,29187]
[28644,26544]
[29793,6483]
[9005,2353]
[26672,7774]
[24342,20182]
[25517,16237]
[7115,15480]
[17131,2535]
[7461,18723]
[5184,5674]
[5973,14695]
[8695,3523]
[22390,24021]
[27590,18608]
[2741,19746]
[17590,9442]
[26733,18293]
[22683,1768]
[26292,12316]
[12472,4684]
[8303,15054]
[18197,8790]
[6091,18187]
[187,301]
[29264,19531]
[24851,53]
[10845,3695]
[12769,9149]
[26957,6429]
[21844,14956]
[27800,4733]
[15069,3932]
[10813,10078]
[11657,19933]
[920,16271]
[6240,8314]
[9077,7596]
[25148,13095]
[8767,29795]
[5771,19697]
[15571,25196]
[8617,16669]
[11820,9215]
[24348,17113]
[7954,13928]
[8189,6139]
[8253,29698]
[19420,6190]
[13687,15137]
[16468,29975]
[7096,22459]
[18071,24772]
[23183,494]
[3811,1002]
[12473,17294]
[10686,2266]
[29394,17809]
[9743,16907]
[16690,9059]
[22115,1907]
[21940,2607]
[10776,15275]
[4790,3862]
[2592,24913]
[12307,12662]
[4976,17904]
[29013,14122]
[19769,12303]
[11085,7745]
[19852,18383]
[20348,27962]
[26281,21683]
[8955,3567]
[2671,11556]
[23345,29719]
[16612,5964]
[23502,21799]
[6344,15508]
[11275,20177]
[8073,3415]
[25253,18862]
[26443,8764]
[20674,7702]
[1050,2036]
[12439,13049]
[10226,23337]
[18581,18334]
[13156,26186]
[19623,10177]
[26633,3825]
[9468,3965]
[20478,732]
[17012,4502]
[6284,14170]
[9413,17026]
[2413,7734]
[11105,22320]
[19626,22772]
[20908,16972]
[9935,26331]
[21077,1320]
[16238,2995]
[2958,22079]
[18826,6788]
[11709,24900]
[2001,5258]
[24605,18387]
[20424,27990]
[9673,14947]
[4299,24201]
[21929,1312]
[8283,24297]
[16285,18465]
[2144,7443]
[22711,25887]
[13443,26851]
[36,2890]
[16382,4878]
[6173,420]
[17403,14896]
[11324,18033]
[27726,2235]
[15158,15586]
[8919,17542]
[17551,17729]
[4782,15671]
[27794,25392]
[10865,22259]
[8861,15206]
[8410,2944]
[18658,12208]
[28502,11424]
[13366,22327]
[22146,4327]
[26606,17105]
[21403,5113]
[5544,26343]
[19788,8379]
[23936,10198]
[17365,13238]
[24005,20452]
[14125,21206]
[17516,3592]
[28430,7959]
[28151,6615]
[12382,14621]
[14257,26953]
[23523,20532]
[8289,18436]
[11932,16619]
[27126,1662]
[27462,13962]
[3541,20850]
[24738,29732]
[28976,17565]
[12507,11311]
[29924,12134]
[3470,6242]
[8296,15800]
[3928,13589]
[29195,6435]
[9031,26644]
[2098,4041]
[8239,13857]
[4246,28068]
[6984,19113]
[20725,2695]
[14870,5826]
[4256,10253]
[13181,18916]
[24713,17383]
[27783,10111]
[8987,22549]
[22637,19401]
[29020,14108]
[16386,17013]
[497,28477]
[13814,2039]
[16669,14709]
[19927,1572]
[11758,14278]
[4587,16432]
[1936,22301]
[27881,752]
[15902,16384]
[29181,20859]
[21592,230]
[12322,23453]
[1748,20656]
[5952,4016]
[26793,27151]
[17652,19806]
[6840,7218]
[8172,3833]
[21985,1895]
[3632,23826]
[16613,29131]
[8112,6794]
[17638,4081]
[4027,29802]
[25774,5137]
[8793,3483]
[12724,21581]
[19134,4209]
[1012,29564]
[21351,10179]
[8874,15805]
[16442,8443]
[13236,6083]
[16076,19628]
[11295,23998]
[12594,18042]
[20540,27836]
[11482,22435]
[15662,14042]
[2653,19284]
[25462,13337]
[10899,2189]
[27341,271]
[20347,5213]
[29673,1250]
[11317,682]
[19012,10803]
[17924,25893]
[11949,15786]
[17192,23625]
[29267,19819]
[19943,26991]
[21156,4514]
[28814,15248]
[14498,1356]
[5497,9946]
[20757,26447]
[14162,11428]
[14281,8422]
[17164,24535]
[12388,24153]
[12451,528]
[24060,25199]
[11829,18244]
[4794,10922]
[14109,14333]
[16263,2781]
[10862,24133]
[7417,27890]
[127,5430]
[27366,13390]
[17081,14057]
[12,4140]
[10371,27343]
[28531,6545]
[22416,27059]
[19870,24711]
[17681,25946]
[29096,25620]
[21740,244]
[2821,14941]
[19307,17839]
[26650,5216]
[23465,27983]
[2880,26887]
[5789,26756]
[22616,17608]
[7691,10004]
[15669,23672]
[23693,9104]
[6138,8799]
[25371,12703]
[6725,23368]
[5357,5040]
[19411,20163]
[23630,18148]
[6447,23267]
[22010,8156]
[3070,609]
[10356,7266]
[4474,15886]
[13028,10942]
[12372,847]
[11990,29006]
[8868,23769]
[17411,3911]
[11661,196]
[10856,2139]
[9059,8327]
[19390,24493]
[503,19306]
[13320,12340]
[26240,29367]
[27662,28539]
[12934,20179]
[3484,21252]
[23845,3414]
[25558,18802]
[26108,6331]
[15550,22314]
[17219,27921]
[7238,1969]
[19948,1227]
[29003,28675]
[8468,3176]
[13241,25970]
[18031,16107]
[3999,7665]
[25513,2498]
[19463,27618]
[24500,24982]
[23102,29652]
[16083,7247]
[2518,6970]
[10637,15664]
[13102,27823]
[1628,9166]
[5228,25331]
[21063,17687]
[22694,12813]
[28776,25090]
[16401,6673]
[7769,26048]
[10806,11406]
[23006,11621]
[25756,18718]
[3522,7030]
[1057,22058]
[6496,23546]
[2509,23030]
[28627,5741]
[17475,21239]
[13920,7467]
[22087,3490]
[25160,26304]
[21517,19116]
[29385,11194]
[15285,7688]
[13606,22099]
[25846,26055]
[2787,11811]
[24010,27724]
[23977,19110]
[27552,4884]
[23801,205]
[21926,11909]
[4965,15546]
[25569,28987]
[3922,11514]
[27123,19263]
[24777,4126]
[11197,13710]
[14800,25085]
[8230,11879]
[22896,12017]
[289,23552]
[22311,16400]
[1065,18324]
[5249,10567]
[1904,8296]
[25208,21350]
[6609,7535]
[20406,1531]
[21406,11971]
[27388,15055]
[25186,10069]
[26989,26693]
[18136,14755]
[7731,1334]
[6208,8352]
[21207,28165]
[9352,10353]
[23938,29339]
[29400,2615]
[28057,8927]
[28981,10580]
[28055,21658]
[28583,8393]
[21813,18052]
[13696,22740]
[29886,14727]
[23910,10640]
[17613,24974]
[20789,6752]
[20174,12478]
[9414,14865]
[5641,9379]
[11058,22385]
[11162,19096]
[7038,1689]
[16371,2643]
[1500,5334]
[16527,17394]
[18007,21705]
[21849,9288]
[13247,22542]
[29308,23200]
[4728,22062]
[13756,19239]
[22230,9632]
[15609,22223]
[14517,18002]
[1794,16129]
[17560,5173]
[12075,28287]
[28145,11724]
[10926,9445]
[19909,25897]
[24034,1122]
[22116,16827]
[22123,22218]
[18904,28161]
[28565,16204]
[11610,9469]
[27922,602]
[21369,2225]
[26675,25969]
[2539,1263]
[29927,24832]
[23964,13747]
[13431,22990]
[8736,18026]
[5989,11844]
[17035,3061]
[2902,11400]
[12146,14582]
[25234,25984]
[14896,15833]
[6717,1690]
[22685,1940]
[15693,15801]
[5813,18781]
[21982,3267]
[10507,18143]
[18162,26445]
[25489,7420]
[14266,9631]
[20126,4049]
[7855,24055]
[16771,1272]
[23023,20781]
[20386,20417]
[9290,8677]
[12254,3318]
[28073,11369]
[29630,2787]
[28549,2363]
[11256,25172]
[2493,2918]
[15816,20986]
[12834,7333]
[15695,3847]
[10878,3137]
[6775,7377]
[16587,3203]
[16015,22375]
[24210,21820]
[16675,5372]
[7818,412]
[25191,29610]
[6904,12457]
[16036,25701]
[9513,14626]
[13998,16110]
[24286,8583]
[28547,4354]
[21749,11024]
[2524,19260]
[29877,9759]
[21544,20751]
[21466,18734]
[13358,27544]
[22513,13421]
[4436,1954]
[16964,28568]
[29620,13032]
[7569,25514]
[20393,21254]
[13940,18246]
[28963,11950]
[21417,12471]
[16135,708]
[3872,29232]
[1265,6288]
[22943,9945]
[3083,24074]
[5222,8523]
[16105,28547]
[7261,16491]
[26449,1010]
[18261,16443]
[13936,26538]
[28493,1220]
[17261,17831]
[20604,18164]
[20002,26348]
[21199,2576]
[11349,18282]
[11794,7817]
[6874,18438]
[19468,15199]
[309,14116]
[5684,8560]
[18131,4065]
[20546,23258]
[12066,13705]
[21863,4924]
[26530,27484]
[10619,20429]
[2752,20436]
[22754,2561]
[3116,28538]
[13116,21451]
[20515,26440]
[29754,1391]
[19021,28572]
[9730,4145]
[9171,817]
[17144,29390]
[1946,7914]
[13207,21697]
[8787,3997]
[324,11187]
[25797,13997]
[27189,26354]
[2774,25368]
[19618,24009]
[2178,1859]
[29758,3761]
[4573,19762]
[11994,20150]
[15950,20902]
[10339,21534]
[28808,25510]
[14,1751]
[16241,2239]
[12140,16093]
[5795,24397]
[27139,17754]
[28526,19187]
[1418,6609]
[3965,22420]
[5892,29907]
[21645,3326]
[7533,9286]
[27085,5142]
[21016,11438]
[16513,25663]
[16670,14537]
[23704,5508]
[3932,13366]
[13781,13728]
[7351,1492]
[4186,6467]
[27787,27339]
[9384,16581]
[14904,19041]
[826,1018]
[15618,19991]
[16813,29299]
[12154,18154]
[24612,3384]
[10818,7120]
[4004,26562]
[29696,27507]
[3350,8081]
[23176,17947]
[20837,22621]
[23379,26385]
[24117,3770]
[25715,28535]
[19529,23596]
[28890,28153]
[1581,10489]
[11637,15873]
[21738,14946]
[14344,411]
[1452,24931]
[21505,3356]
[5607,4711]
[25598,25266]
[27562,22476]
[8636,2976]
[23611,20022]
[27271,18544]
[21223,21613]
[19249,22641]
[14501,25705]
[7158,18359]
[9663,17964]
[6377,3609]
[25748,3792]
[24489,20135]
[24464,7512]
[29938,15130]
[12431,6684]
[3935,28067]
[13871,26150]
[1586,19651]
[10909,21415]
[28026,3877]
[25438,9171]
[2613,4821]
[13654,6717]
[23754,13302]
[5424,20120]
[12574,24692]
[22630,5447]
[16101,8055]
[7395,8574]
[6231,13360]
[19295,20804]
[28049,27338]
[15057,28552]
[6891,12027]
[14989,2119]
[10108,1552]
[27524,7299]
[13633,12840]
[16927,20196]
[24841,24549]
[10678,13395]
[18978,1127]
[21888,9307]
[25377,9766]
[16685,7396]
[21451,29094]
[19275,8095]
[2230,19332]
[1486,20582]
[9707,21220]
[6351,8354]
[21261,27871]
[24593,12212]
[26153,14417]
[3320,24025]
[27701,24168]
[24205,25610]
[24290,8854]
[6045,2573]
[24634,19319]
[13802,25809]
[12867,28332]
[12689,21694]
[14467,16839]
[341,16303]
[17864,19709]
[1477,3098]
[28525,10963]
[9041,1207]
[24854,22347]
[10515,29327]
[19610,24151]
[1812,26015]
[26322,719]
[8473,28739]
[18088,5145]
[10526,1803]
[27229,16322]
[17548,5299]
[12573,23889]
[3106,29587]
[25220,3502]
[26387,23899]
[16031,7451]
[26426,24213]
[26820,7522]
[28639,22467]
[24856,22632]
[6100,14111]
[3817,13867]
[9450,4311]
[29278,22444]
[11649,21982]
[5850,2714]
[12907,28823]
[5354,11179]
[24487,21364]
[17071,24496]
[26762,21378]
[2295,19671]
[20906,14320]
[8880,22630]
[5632,10304]
[24385,2117]
[25830,13200]
[3849,26335]
[9752,7394]
[18402,26177]
[28367,18555]
[9146,20235]
[26971,24227]
[25475,27697]
[4223,5535]
[28744,14994]
[9009,24971]
[28752,22789]
[22319,24062]
[28183,10927]
[18971,9544]
[14326,24686]
[20312,2231]
[682,15261]
[25161,5885]
[20040,8460]
[7526,16747]
[12873,13296]
[28484,11720]
[14043,21307]
[19677,776]
[22608,10781]
[15004,539]
[18821,4070]
[25028,22357]
[14707,9647]
[3327,26008]
[14224,180]
[16006,17940]
[10436,25948]
[18550,6760]
[27861,25885]
[20821,22194]
[11177,17681]
[3942,11382]
[203,22316]
[8165,18667]
[4098,23486]
[19226,8630]
[17376,25987]
[22916,18323]
[12279,4102]
[5010,20226]
[8081,22663]
[6632,18798]
[28954,8651]
[15015,2230]
[27941,11707]
[9805,27906]
[19135,19020]
[19568,13947]
[5136,19710]
[5250,23352]
[22588,25643]
[29596,9522]
[29137,7871]
[18291,15295]
[1117,28585]
[16066,12388]
[6304,15662]
[11743,5520]
[7099,13279]
[8170,8512]
[20397,3645]
[16109,29106]
[25708,3028]
[29149,26097]
[19894,11696]
[23967,1919]
[9333,11408]
[3081,18411]
[6948,5990]
[26840,23102]
[3820,9107]
[27339,10651]
[19150,17835]
[7363,29767]
[15476,7183]
[6565,23615]
[29967,25754]
[15822,29185]
[21520,14617]
[757,23811]
[28015,16002]
[24457,27060]
[23211,25252]
[28287,15047]
[3324,9510]
[8559,10836]
[1162,16709]
[2124,19395]
[14983,9546]
[24267,25453]
[7425,6562]
[10574,13662]
[16284,13505]
[26355,20997]
[2571,27988]
[13465,8575]
[6025,27894]
[21565,6006]
[29698,13711]
[23328,26660]
[29624,2756]
[13014,8345]
[12448,2563]
[21079,18870]
[4284,26409]
[6914,12880]
[14796,12441]
[9206,19126]
[17739,25267]
[18362,1862]
[28630,24810]
[8459,6720]
[6205,9884]
[5692,17579]
[14888,6784]
[4139,24580]
[20880,25539]
[12502,27517]
[7627,336]
[12801,18770]
[24659,14437]
[24106,11102]
[18282,24668]
[26186,6992]
[1939,5804]
[1606,23961]
[2603,4648]
[13725,22336]
[7927,10352]
[26409,27192]
[24332,11109]
[16678,6056]
[6660,9106]
[8780,14808]
[11238,10232]
[12030,1240]
[6040,17938]
[29384,28772]
[28065,5177]
[5533,28246]
[26263,3153]
[3882,7285]
[15518,5066]
[22828,2153]
[12048,25373]
[4495,16036]
[28937,22644]
[27209,26051]
[25570,25668]
[26389,25349]
[9149,19244]
[25262,25544]
[15775,7341]
[29782,17567]
[28844,9198]
[19879,21596]
[5095,5996]
[11080,9935]
[18929,25561]
[27114,15072]
[21763,10647]
[9374,15639]
[24896,7861]
[4584,21497]
[18520,20768]
[7985,2871]
[20632,13397]
[22924,2221]
[11612,6181]
[8665,3605]
[3992,15383]
[2582,29427]
[11323,25060]
[8891,17995]
[27976,19896]
[25989,2611]
[120,11769]
[2648,15134]
[29260,20923]
[21501,25808]
[22636,1097]
[5655,11947]
[27602,6217]
[6941,24829]
[27116,25905]
[24132,11272]
[24960,28453]
[27260,18499]
[17090,735]
[12163,1350]
[29012,6028]
[10230,26473]
[2344,26170]
[22256,20713]
[28468,22337]
[18341,8892]
[18541,18316]
[16082,3199]
[20138,21133]
[27912,26161]
[23535,7121]
[4197,27050]
[6651,4731]
[146,2702]
[9561,17573]
[24737,12365]
[6622,4536]
[2979,3685]
[22426,28064]
[20963,949]
[17819,29168]
[8672,10077]
[27679,11747]
[12134,10199]
[24135,18858]
[1071,1764]
[16799,19040]
[7678,16845]
[4878,20270]
[24965,22669]
[18720,5172]
[4150,22662]
[12799,1983]
[23667,21234]
[29155,18726]
[15748,24139]
[5984,29830]
[27307,15474]
[19471,29995]
[6552,5229]
[9460,17595]
[6664,11353]
[325,10863]
[29393,25778]
[5278,5458]
[8808,5284]
[3641,19592]
[24365,25890]
[3966,15765]
[17724,24399]
[25205,2485]
[16398,19623]
[14825,9833]
[28391,2047]
[24503,10612]
[25983,17241]
[19121,18663]
[18072,3217]
[12396,4010]
[29040,12762]
[2960,5525]
[128,648]
[17317,8913]
[29290,13017]
[4634,28257]
[19594,7310]
[8740,18295]
[18365,2848]
[5712,1347]
[22424,27066]
[29297,14126]
[1932,7028]
[10277,741]
[23672,12695]
[17755,2794]
[2887,4675]
[19148,9015]
[19208,3913]
[9443,21903]
[12915,22255]
[8462,15569]
[5379,12941]
[28834,22830]
[27810,23738]
[4552,29178]
[19290,86]
[23879,27457]
[26120,4314]
[26476,3729]
[29863,9317]
[12698,2483]
[24874,9899]
[8634,4006]
[22628,23236]
[13703,25760]
[10531,11387]
[25398,17206]
[24102,26737]
[25091,4558]
[6075,8454]
[27981,3971]
[16790,27170]
[24036,21804]
[17754,4165]
[26400,11779]
[22407,9918]
[6046,8765]
[27009,27427]
[9036,15083]
[2707,900]
[10471,6095]
[13267,26569]
[5486,19323]
[22036,8077]
[27416,5533]
[14199,24624]
[24027,29796]
[9859,8464]
[1839,12663]
[2310,1168]
[18835,25441]
[22425,22888]
[1673,25615]
[9114,23286]
[5956,11933]
[5388,7265]
[18416,8424]
[22130,29929]
[17856,48]
[8795,8855]
[10361,1418]
[17785,8899]
[23681,14234]
[23806,16575]
[4828,22795]
[5438,10381]
[24273,7849]
[21634,19793]
[24779,18758]
[21116,23726]
[10595,13434]
[26019,1643]
[20681,23797]
[19872,21642]
[18305,4099]
[3209,605]
[26029,3438]
[5936,15149]
[27985,27279]
[2896,8103]
[12412,19504]
[29963,11283]
[4081,25010]
[14101,22215]
[26886,28294]
[25291,27289]
[26070,29850]
[7817,13377]
[9451,19382]
[28175,20498]
[919,10106]
[3823,20345]
[27494,20218]
[25064,2284]
[4500,11827]
[1456,24502]
[21547,26846]
[15573,4109]
[17205,18361]
[28833,13351]
[10611,5566]
[13048,14490]
[10077,4658]
[10881,20365]
[26166,12454]
[14693,28924]
[12288,26931]
[14495,10957]
[11925,16635]
[10112,8028]
[22765,9156]
[11952,19638]
[2084,1779]
[11959,24192]
[1867,25742]
[25187,9200]
[19289,29918]
[22213,19484]
[27766,5603]
[5158,10987]
[14679,6025]
[10680,6138]
[27958,9023]
[6579,6635]
[357,16263]
[22307,4274]
[19074,11204]
[10415,4298]
[16123,6640]
[23415,18249]
[1403,10134]
[17328,7328]
[28396,29460]
[28068,29495]
[7531,6377]
[14384,10021]
[16747,16931]
[21674,7319]
[16658,25032]
[17898,13304]
[6685,3474]
[3308,23985]
[24994,16154]
[11131,17123]
[643,28849]
[8792,6348]
[19993,6747]
[16252,13119]
[25775,28103]
[25904,29823]
[8875,6265]
[4935,17786]
[17083,8982]
[23115,8556]
[3738,18944]
[16363,26689]
[1416,14611]
[24991,11676]
[27999,21631]
[4070,3093]
[27686,5360]
[632,21686]
[26730,17018]
[2312,21196]
[10513,7883]
[23880,12259]
[17023,19420]
[2657,5916]
[8843,2554]
[8004,17098]
[14355,15319]
[7413,12742]
[15812,6008]
[29231,27578]
[23818,26785]
[9208,15617]
[12205,23994]
[8328,3597]
[22805,4411]
[5925,23773]
[697,354]
[4382,13905]
[14670,28556]
[12715,6329]
[29198,19535]
[2137,6218]
[6042,8898]
[15146,12822]
[15403,17409]
[4814,26996]
[21374,21290]
[1788,26760]
[21620,3172]
[5722,17248]
[8089,17031]
[21987,2268]
[17485,28150]
[25424,8517]
[17760,29885]
[11490,27444]
[24248,28513]
[27929,1339]
[2247,9274]
[26953,21523]
[27446,27147]
[6207,20925]
[14124,12862]
[25964,20013]
[7701,28966]
[9276,19417]
[28356,14287]
[22406,5063]
[18649,6998]
[26093,6854]
[24900,10730]
[9535,25577]
[963,8242]
[10182,12227]
[19250,22196]
[5434,2013]
[2505,4280]
[28435,5050]
[15044,4572]
[9908,16308]
[4374,20414]
[21861,686]
[16196,24592]
[28573,28953]
[694,15809]
[12996,24185]
[16605,27161]
[2931,6857]
[11888,8161]
[13825,11744]
[18321,12751]
[2266,10240]
[11123,25852]
[17337,5978]
[19747,17721]
[28348,6004]
[22700,5871]
[9797,9940]
[1341,13419]
[12447,1626]
[8231,19917]
[23530,7516]
[28318,5482]
[12339,21469]
[14519,6292]
[22561,29888]
[14526,21741]
[25261,14064]
[14412,318]
[24436,24451]
[1739,19499]
[9237,1162]
[7034,29960]
[4969,21067]
[27096,22425]
[20920,27816]
[16191,18236]
[9446,1043]
[5453,22880]
[19571,3075]
[944,25398]
[13205,8626]
[2922,16211]
[11212,26351]
[20051,7588]
[24242,10055]
[11839,9010]
[18001,22167]
[6166,23433]
[25524,25774]
[1714,29716]
[29239,12836]
[12705,2111]
[13033,6174]
[12879,5193]
[19866,1385]
[10987,22839]
[27017,23677]
[12252,7143]
[17951,1299]
[18186,16220]
[8001,11639]
[10085,22238]
[28756,10424]
[21656,28345]
[12721,11239]
[28416,26680]
[21561,25617]
[21651,17175]
[25357,20064]
[14669,26207]
[22365,2742]
[1732,13927]
[11614,16613]
[12424,14549]
[26089,23110]
[21258,6480]
[17866,25655]
[10623,6980]
[20144,16538]
[24247,24342]
[10576,13223]
[3057,28364]
[9916,20358]
[18690,10785]
[5997,23801]
[10570,8923]
[12173,15421]
[18428,21253]
[362,4033]
[12487,16222]
[2847,19217]
[9483,15535]
